song,bass tuba,french horn,trombone,trumpet,accordion,contrabass,violin,viola,cello,bassoon,clarinet,flute,oboe,alto saxophone
Vc-ord-B3-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#2-mf-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A3-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C3-mf-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#3-mf-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#2-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B4-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#2-mf-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B4-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B4-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#4-pp-2c-T13u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F4-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E4-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#2-ff-4c-T12u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A2-mf-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E3-ff-3c-T11d,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E2-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E4-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A2-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D3-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A4-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E4-ff-3c-T10u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E2-ff-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G4-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D3-ff-4c-T10d,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#4-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C3-ff-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#5-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#2-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#4-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F4-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E3-ff-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D3-ff-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G3-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C3-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#4-mf-2c-T12u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#2-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#5-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D3-mf-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F3-ff-4c-T14u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#5-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#3-ff-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D5-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#3-mf-4c-T15u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#2-ff-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G3-mf-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G2-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B2-mf-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B4-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#5-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A2-ff-3c-T19d,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#4-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C4-mf-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E4-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G2-ff-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G2-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F5-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A3-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A4-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#5-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#2-ff-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D4-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A4-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C4-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G3-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C5-ff-1c-T16u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A4-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F4-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#3-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#2-ff-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A3-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#2-ff-3c-T10d,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F3-ff-2c-T17d,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E3-mf-4c-T11u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F4-mf-3c-T11u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#4-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B3-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B3-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C4-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#3-mf-3c-T16d_R100u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#3-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D3-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#2-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#3-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F3-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#4-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C4-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B2-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A5-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#5-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E4-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D2-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C5-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#4-ff-1c-T22u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C6-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#3-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E5-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A3-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E4-mf-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A3-mf-3c-T16d,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A3-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A3-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#3-ff-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C4-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B3-ff-3c-T11u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#3-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#3-pp-2c-T12u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#3-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#3-mf-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#3-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D4-mf-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#5-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#5-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C3-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#2-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#5-ff-1c-T33u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F3-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#3-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#3-mf-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#3-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#2-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A2-ff-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D2-ff-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#3-pp-4c-T11u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E4-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E5-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C5-mf-1c-T11u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F4-pp-3c-T18u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B3-mf-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E3-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F3-mf-4c-T17u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#4-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F4-ff-3c-T14u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#3-ff-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C3-mf-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#3-mf-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#4-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G3-ff-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B5-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G3-mf-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#4-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#3-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#4-ff-1c-T18u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G2-mf-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B3-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C2-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#4-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#4-mf-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D3-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#3-ff-2c-T12u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#3-pp-4c-T24u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A3-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#4-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#3-ff-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C5-mf-2c-T11u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Acc-ord-F#6-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G7-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#6-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C6-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#2-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E4-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#3-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G3-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B3-mf-alt4-T10d,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#5-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B6-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#2-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B3-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#5-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B3-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A4-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#3-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#4-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#5-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#6-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#4-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#1-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G2-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B3-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C4-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E3-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D4-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#3-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#5-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#6-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F3-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B4-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E3-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C7-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#7-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#3-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G4-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F2-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G3-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E5-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#3-mf-alt4-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#1-ff-N-T16u,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E4-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E1-mf-alt1-T13u,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D4-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A4-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F4-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C6-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#6-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#7-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#7-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E3-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D4-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G6-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#2-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#3-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#2-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B5-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D3-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#5-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#4-mf-alt4-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A7-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#2-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D2-ff-N-T15u,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B2-ff-alt1-T13u,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C4-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B6-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C3-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A6-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#2-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#2-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E2-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E5-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#4-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B3-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A1-ff-N-T22u,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G2-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G6-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#3-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F4-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#2-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#3-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A5-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D4-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#6-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#4-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D6-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A2-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#7-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D5-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#6-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#5-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C3-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#4-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G6-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F3-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C4-mf-alt4-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C5-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E3-mf-alt4-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#3-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F3-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E3-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A2-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#6-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F5-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B4-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#6-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G3-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E5-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#5-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F5-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A6-p-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F1-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C7-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D5-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F4-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C6-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A1-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#5-mf-alt4-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D5-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#3-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F6-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B7-pp-N-T13d,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F6-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#4-mf-alt4-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#2-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A7-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#7-pp-N-T11d,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D6-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F6-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E4-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B1-ff-N-T11u,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#3-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E6-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F7-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#4-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F7-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#3-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B6-p-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#6-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D7-p-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#3-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F7-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
